Match ID;Region;Team;Pick;pick rival;pick Decider;Orden pick;Gano mapa Propio;gano mapa Rival;gano Decider;pick propio Pistol atk;Pick propio Pistol def;pick propio Atk propio;pick propio Defensa propia;pick propio Atk rival;pick propio Def rival;pick rival Pistol Atk;pick rival Pisto Def;pick rival Atk propio;pick rival Defensa propia; pick rival Atk rival;pick rival  Def rival;pick decider Pistol Atk;pick decider Pisto Def;pick decider Atk propio;pick decider Defensa propia;pick decider Atk rival;pick decider Def rival;Torneo;Stats equipo;;;;;;;;;;;
M-103;EMEA;Vitality;Haven;Ascent;Lotus;2do;0;0;No jugado;0;0;3;6;4;9;0;0;1;7;5;8;;;0;0;0;0;EMEA;5.43;;;;;;1;;3;6;4;9
M-103;EMEA;BBL;Ascent;Haven;Lotus;1ro;1;1;No jugado;1;1;5;8;1;7;1;1;4;9;3;6;0;0;0;0;0;0;EMEA;5.31;;;;;;0;;5;8;1;7
M-104;EMEA;Giants;Icebox;Ascent;Lotus;2do;0;1;0;1;0;6;5;7;6;1;1;6;7;5;6;1;0;5;5;7;6;EMEA;5.77;;;;;;0;;6;5;7;6
M-104;EMEA;Liquid;Ascent;Icebox;Lotus;1ro;0;1;1;0;0;5;6;6;7;1;0;7;6;6;5;1;0;7;6;5;5;EMEA;5.33;;;;;;1;;5;6;6;7
M-105;EMEA;Heretics;Lotus;Haven;Icebox;2do;1;0;0;0;1;7;6;6;4;1;0;7;5;8;6;0;1;7;1;2;11;EMEA;5.26;;;;;;1;;7;6;6;4
M-105;EMEA;BBL;Haven;Lotus;Icebox;1ro;1;0;1;1;0;8;6;7;5;0;1;6;4;7;6;0;1;2;11;7;1;EMEA;5.31;;;;;;0;;8;6;7;5
M-106;EMEA;KOI;Ascent;Lotus;Haven;2do;1;0;0;0;1;6;7;2;6;0;1;1;5;2;11;0;1;4;7;5;8;EMEA;5.49;;;;;;0;;6;7;2;6
M-106;EMEA;Karmine Corp;Lotus;Ascent;Haven;1ro;1;0;1;0;1;2;11;1;5;0;1;2;6;6;7;0;1;5;8;4;7;EMEA;5.04;;;;;;0;;2;11;1;5
M-107;Pacific;Global;Split;Icebox;Pearl;2do;0;1;0;1;0;3;3;9;4;1;1;7;6;6;1;1;0;3;4;8;5;Pacific;5.75;;;;;;0;;3;3;9;4
M-107;Pacific;Paper Rex;Icebox;Split;Pearl;1ro;0;1;1;0;0;6;1;7;6;1;0;9;4;3;3;1;0;8;5;3;4;Pacific;5.86;;;;;;1;;6;1;7;6
M-108;Pacific;DRX;Fracture;Haven;Pearl;2do;0;1;1;0;0;4;6;6;7;1;0;11;2;6;1;0;1;9;4;3;1;Pacific;5.42;;;;;;1;;4;6;6;7
M-108;Pacific;Gen.G;Haven;Fracture;Pearl;1ro;0;1;0;1;0;6;1;11;2;1;1;6;7;4;6;0;1;3;1;9;4;Pacific;5.38;;;;;;0;;6;1;11;2
M-109;Pacific;T1;Fracture;Haven;Pearl;2do;1;1;No jugado;0;0;9;4;1;3;1;1;7;6;4;5;;;0;0;0;0;Pacific;5.29;;;;;;0;;9;4;1;3
M-109;Pacific;Rex Regnum;Haven;Fracture;Pearl;1ro;0;0;No jugado;0;0;4;5;7;6;1;1;1;3;9;4;0;0;0;0;0;0;Pacific;5.44;;;;;;0;;4;5;7;6
M-110;Pacific;Team Secret;Haven;Ascent;Fracture;2do;1;1;No jugado;0;0;4;9;3;5;0;1;6;7;5;6;;;0;0;0;0;Pacific;5.37;;;;;;0;;4;9;3;5
M-110;Pacific;DFM;Ascent;Haven;Fracture;1ro;0;0;No jugado;0;1;5;6;6;7;1;1;3;5;4;9;0;0;0;0;0;0;Pacific;5.77;;;;;;0;;5;6;6;7
M-111;Pacific;Zeta Division;Ascent;Haven;Split;2do;0;0;No jugado;1;0;7;7;8;8;1;0;4;4;5;8;;;0;0;0;0;Pacific;5.21;;;;;;1;;7;7;8;8
M-111;Pacific;Talon;Haven;Ascent;Split;1ro;1;1;No jugado;1;0;5;8;4;4;1;0;8;8;7;7;0;0;0;0;0;0;Pacific;5.27;;;;;;1;;5;8;4;4
M-112;Americas;100 Thieves;Fracture;Bind;Lotus;2do;0;0;No jugado;1;0;2;1;11;2;0;1;5;2;6;7;;;0;0;0;0;Americas;5.55;;;;;;0;;2;1;11;2
M-112;Americas;NRG;Bind;Fracture;Lotus;1ro;1;1;No jugado;0;1;6;7;5;2;1;0;11;2;2;1;0;0;0;0;0;0;Americas;5.25;;;;;;1;;6;7;5;2
M-113;Americas;mibr;Split;Pearl;Haven;2do;0;0;No jugado;0;1;2;5;3;10;1;0;8;3;9;4;;;0;0;0;0;Americas;5.43;;;;;;1;;2;5;3;10
M-113;Americas;FURIA;Pearl;Split;Haven;1ro;1;1;No jugado;1;0;9;4;8;3;0;1;3;10;2;5;0;0;0;0;0;0;Americas;5.42;;;;;;0;;9;4;8;3
M-114;Pacific;DFM;Split;Lotus;Fracture;2do;1;0;0;1;0;7;6;4;5;0;1;5;4;6;7;1;1;4;6;6;7;Pacific;5.77;;;;;;0;;7;6;4;5
M-114;Pacific;T1;Lotus;Split;Fracture;1ro;1;0;1;0;1;6;7;5;4;1;0;4;5;7;6;0;0;6;7;4;6;Pacific;5.29;;;;;;1;;6;7;5;4
M-115;Pacific;Team Secret;Lotus;Split;Fracture;2do;1;0;0;0;1;7;6;6;4;0;0;5;4;8;5;0;0;4;5;7;6;Pacific;5.37;;;;;;1;;7;6;6;4
M-115;Pacific;Zeta Division;Split;Lotus;Fracture;1ro;1;0;1;1;1;8;5;5;4;0;1;6;4;7;6;1;1;7;6;4;5;Pacific;5.21;;;;;;0;;8;5;5;4
M-116;Pacific;Gen.G;Lotus;Pearl;Haven;2do;0;0;No jugado;0;1;3;5;7;6;1;0;7;1;8;5;;;0;0;0;0;Pacific;5.38;;;;;;1;;3;5;7;6
M-116;Pacific;Global;Pearl;Lotus;Haven;1ro;1;1;No jugado;1;0;8;5;7;1;0;1;7;6;3;5;0;0;0;0;0;0;Pacific;5.75;;;;;;0;;8;5;7;1
M-117;Pacific;Paper Rex;Split;Haven;Pearl;2do;0;1;0;0;1;6;4;7;6;0;0;6;7;2;6;0;1;0;2;10;3;Pacific;5.86;;;;;;1;;6;4;7;6
M-117;Pacific;DRX;Haven;Split;Pearl;1ro;0;1;1;1;1;2;6;6;7;0;1;7;6;6;4;0;1;10;3;0;2;Pacific;5.42;;;;;;0;;2;6;6;7
M-118;Pacific;Paper Rex;Split;Pearl;Fracture;2do;1;0;1;1;0;4;9;3;1;1;0;8;3;9;4;0;1;7;6;6;4;Pacific;5.86;;;;;;1;;4;9;3;1
M-118;Pacific;Talon;Pearl;Split;Fracture;1ro;1;0;0;1;0;9;4;8;3;1;0;3;1;4;9;0;1;6;4;7;6;Pacific;5.27;;;;;;1;;9;4;8;3
M-119;Americas;Cloud9;Fracture;Lotus;Haven;2do;1;1;No jugado;0;1;2;11;1;5;1;0;4;9;3;1;;;0;0;0;0;Americas;5.78;;;;;;1;;2;11;1;5
M-119;Americas;Sentinels;Lotus;Fracture;Haven;1ro;0;0;No jugado;1;0;3;1;4;9;0;1;1;5;2;11;0;0;0;0;0;0;Americas;5.88;;;;;;0;;3;1;4;9
M-120;Americas;Leviatan;Pearl;Split;Ascent;2do;1;0;0;0;1;7;6;6;4;0;1;2;8;4;9;0;1;3;7;4;9;Americas;5.47;;;;;;0;;7;6;6;4
M-120;Americas;Evil Genius;Split;Pearl;Ascent;1ro;1;0;1;0;1;4;9;2;8;0;1;6;4;7;6;0;1;4;9;3;7;Americas;5.57;;;;;;0;;4;9;2;8
M-121;Americas;KRU;Ascent;Pearl;Split;2do;0;1;0;0;1;3;8;4;9;1;0;9;4;8;2;1;0;6;4;8;5;Americas;5.46;;;;;;1;;3;8;4;9
M-121;Americas;LOUD;Pearl;Ascent;Split;1ro;0;1;1;1;0;8;2;9;4;0;1;4;9;3;8;1;0;8;5;6;4;Americas;5.61;;;;;;0;;8;2;9;4
M-122;EMEA;Fut;Lotus;Icebox;Haven;2do;0;0;No jugado;0;0;1;4;8;5;0;0;5;0;6;7;;;0;0;0;0;EMEA;5.39;;;;;;1;;1;4;8;5
M-122;EMEA;Fnatic;Icebox;Lotus;Haven;1ro;1;1;No jugado;1;1;6;7;5;0;1;1;8;5;1;4;0;0;0;0;0;0;EMEA;5.78;;;;;;0;;6;7;5;0
M-123;EMEA;Navi;Fracture;Split;Ascent;2do;1;1;No jugado;0;0;7;6;5;5;0;1;4;9;3;7;;;0;0;0;0;EMEA;5.49;;;;;;0;;7;6;5;5
M-123;EMEA;Vitality;Split;Fracture;Ascent;1ro;0;0;No jugado;0;1;3;7;4;9;1;1;5;5;7;6;0;0;0;0;0;0;EMEA;5.43;;;;;;0;;3;7;4;9
M-124;EMEA;Vitality;Bind;Haven;Lotus;2do;0;0;No jugado;0;1;2;6;6;7;0;0;5;7;6;8;;;0;0;0;0;EMEA;5.43;;;;;;1;;2;6;6;7
M-124;EMEA;Fnatic;Haven;Bind;Lotus;1ro;1;1;No jugado;1;1;6;8;5;7;0;1;6;7;2;6;0;0;0;0;0;0;EMEA;5.78;;;;;;0;;6;8;5;7
M-125;EMEA;Karmine Corp;Ascent;Haven;Split;2do;0;0;No jugado;0;0;4;1;5;8;1;1;5;3;6;7;;;0;0;0;0;EMEA;5.04;;;;;;0;;4;1;5;8
M-125;EMEA;Fut;Haven;Ascent;Split;1ro;1;1;No jugado;0;0;6;7;5;3;1;1;5;8;4;1;0;0;0;0;0;0;EMEA;5.39;;;;;;0;;6;7;5;3
M-126;EMEA;BBL;Ascent;Pearl;Bind;2do;1;0;1;0;1;9;4;1;3;0;0;3;0;4;9;0;1;7;6;0;5;EMEA;5.31;;;;;;1;;9;4;1;3
M-126;EMEA;KOI;Pearl;Ascent;Bind;1ro;1;0;0;1;1;4;9;3;0;0;1;1;3;9;4;0;1;0;5;7;6;EMEA;5.49;;;;;;0;;4;9;3;0
M-127;EMEA;Liquid;Bind;Fracture;Lotus;2do;0;0;No jugado;0;1;4;7;5;8;0;1;6;5;7;6;;;0;0;0;0;EMEA;5.33;;;;;;0;;4;7;5;8
M-127;EMEA;Navi;Fracture;Bind;Lotus;1ro;1;1;No jugado;0;1;7;6;6;5;0;1;5;8;4;7;0;0;0;0;0;0;EMEA;5.49;;;;;;0;;7;6;6;5
M-128;EMEA;Heretics;Lotus;Pearl;Bind;2do;1;1;No jugado;0;0;8;8;7;7;1;0;9;4;6;3;;;0;0;0;0;EMEA;5.26;;;;;;1;;8;8;7;7
M-128;EMEA;Giants;Pearl;Lotus;Bind;1ro;0;0;No jugado;1;0;6;3;9;4;1;1;7;7;8;8;0;0;0;0;0;0;EMEA;5.77;;;;;;0;;6;3;9;4
M-129;Americas;Sentinels;Pearl;Fracture;Ascent;2do;0;0;No jugado;1;0;3;2;10;3;0;1;3;3;4;9;;;0;0;0;0;Americas;5.88;;;;;;0;;3;2;10;3
M-129;Americas;Evil Genius;Fracture;Pearl;Ascent;1ro;1;1;No jugado;0;1;4;9;3;3;1;0;10;3;3;2;0;0;0;0;0;0;Americas;5.57;;;;;;1;;4;9;3;3
M-130;Americas;mibr;Lotus;Split;Bind;2do;0;0;No jugado;0;0;4;0;5;8;0;0;0;5;7;6;;;0;0;0;0;Americas;5.43;;;;;;1;;4;0;5;8
M-130;Americas;Cloud9;Split;Lotus;Bind;1ro;1;1;No jugado;1;1;7;6;0;5;1;1;5;8;4;0;0;0;0;0;0;0;Americas;5.78;;;;;;0;;7;6;0;5
M-131;Americas;100 Thieves;Split;Ascent;Haven;2do;0;0;No jugado;0;1;7;6;8;7;0;1;1;4;8;5;;;0;0;0;0;Americas;5.55;;;;;;0;;7;6;8;7
M-131;Americas;LOUD;Ascent;Split;Haven;1ro;1;1;No jugado;0;1;8;5;1;4;0;1;8;7;7;6;0;0;0;0;0;0;Americas;5.61;;;;;;0;;8;5;1;4
M-132;Americas;KRU;Split;Haven;Pearl;2do;0;0;No jugado;0;0;3;1;4;9;0;0;3;1;11;2;;;0;0;0;0;Americas;5.46;;;;;;1;;3;1;4;9
M-132;Americas;Leviatan;Haven;Split;Pearl;1ro;1;1;No jugado;1;1;11;2;3;1;1;1;4;9;3;1;0;0;0;0;0;0;Americas;5.47;;;;;;0;;11;2;3;1
M-133;Americas;FURIA;Haven;Bind;Pearl;2do;1;0;0;0;1;7;6;6;5;0;0;9;2;10;3;1;0;2;4;8;5;Americas;5.42;;;;;;1;;7;6;6;5
M-133;Americas;NRG;Bind;Haven;Pearl;1ro;1;0;1;1;1;10;3;9;2;0;1;6;5;7;6;1;0;8;5;2;4;Americas;5.25;;;;;;0;;10;3;9;2
M-134;EMEA;KOI;Ascent;Lotus;Fracture;2do;0;0;No jugado;0;1;1;8;4;9;1;0;2;2;10;3;;;0;0;0;0;EMEA;5.49;;;;;;1;;1;8;4;9
M-134;EMEA;Fnatic;Lotus;Ascent;Fracture;1ro;1;1;No jugado;1;0;10;3;2;2;0;1;4;9;1;8;0;0;0;0;0;0;EMEA;5.78;;;;;;0;;10;3;2;2
M-135;EMEA;Vitality;Split;Lotus;Ascent;2do;1;0;0;1;0;7;6;5;5;0;0;4;2;5;8;1;0;5;5;6;7;EMEA;5.43;;;;;;1;;7;6;5;5
M-135;EMEA;Giants;Lotus;Split;Ascent;1ro;1;0;1;1;1;5;8;4;2;1;0;5;5;7;6;1;0;6;7;5;5;EMEA;5.77;;;;;;1;;5;8;4;2
M-136;EMEA;Navi;Pearl;Lotus;Split;2do;1;1;No jugado;0;0;4;9;3;8;0;1;4;9;3;6;;;0;0;0;0;EMEA;5.49;;;;;;0;;4;9;3;8
M-136;EMEA;Fut;Lotus;Pearl;Split;1ro;0;0;No jugado;0;1;3;6;4;9;1;1;3;8;4;9;0;0;0;0;0;0;EMEA;5.39;;;;;;0;;3;6;4;9
M-137;EMEA;Karmine Corp;Lotus;Haven;Fracture;2do;0;0;No jugado;1;0;4;6;6;7;0;0;2;0;3;10;;;0;0;0;0;EMEA;5.04;;;;;;1;;4;6;6;7
M-137;EMEA;Fnatic;Haven;Lotus;Fracture;1ro;1;1;No jugado;1;1;3;10;2;0;1;0;6;7;4;6;0;0;0;0;0;0;EMEA;5.78;;;;;;1;;3;10;2;0
M-138;EMEA;BBL;Ascent;Split;Bind;2do;1;0;0;0;0;8;5;3;4;1;0;8;3;9;4;0;1;2;5;7;6;EMEA;5.31;;;;;;1;;8;5;3;4
M-138;EMEA;Liquid;Split;Ascent;Bind;1ro;1;0;1;1;0;9;4;8;3;1;1;3;4;8;5;0;1;7;6;2;5;EMEA;5.33;;;;;;0;;9;4;8;3
M-139;Pacific;Talon;Lotus;Fracture;Haven;2do;1;1;No jugado;1;0;6;7;5;2;1;1;7;6;3;5;;;0;0;0;0;Pacific;5.27;;;;;;0;;6;7;5;2
M-139;Pacific;Gen.G;Fracture;Lotus;Haven;1ro;0;0;No jugado;0;0;3;5;7;6;1;0;5;2;6;7;0;0;0;0;0;0;Pacific;5.38;;;;;;1;;3;5;7;6
M-140;Pacific;Zeta Division;Ascent;Split;Lotus;2do;0;0;No jugado;0;1;6;4;8;5;0;0;1;5;7;6;;;0;0;0;0;Pacific;5.21;;;;;;1;;6;4;8;5
M-140;Pacific;Paper Rex;Split;Ascent;Lotus;1ro;1;1;No jugado;1;1;7;6;1;5;0;1;8;5;6;4;0;0;0;0;0;0;Pacific;5.86;;;;;;0;;7;6;1;5
M-141;Pacific;Global;Pearl;Fracture;Bind;2do;0;0;No jugado;1;1;7;4;8;5;0;0;6;4;7;6;;;0;0;0;0;Pacific;5.75;;;;;;1;;7;4;8;5
M-141;Pacific;Rex Regnum;Fracture;Pearl;Bind;1ro;1;1;No jugado;1;1;7;6;6;4;0;0;8;5;7;4;0;0;0;0;0;0;Pacific;5.44;;;;;;1;;7;6;6;4
M-142;Pacific;T1;Bind;Lotus;Fracture;2do;1;1;No jugado;0;0;7;6;3;5;1;1;3;10;2;2;;;0;0;0;0;Pacific;5.29;;;;;;0;;7;6;3;5
M-142;Pacific;Team Secret;Lotus;Bind;Fracture;1ro;0;0;No jugado;0;0;2;2;3;10;1;1;3;5;7;6;0;0;0;0;0;0;Pacific;5.37;;;;;;0;;2;2;3;10
M-143;Pacific;DRX;Ascent;Fracture;Pearl;2do;1;1;No jugado;0;0;9;4;1;3;1;1;5;8;1;7;;;0;0;0;0;Pacific;5.42;;;;;;0;;9;4;1;3
M-143;Pacific;DFM;Fracture;Ascent;Pearl;1ro;0;0;No jugado;0;0;1;7;5;8;1;1;1;3;9;4;0;0;0;0;0;0;Pacific;5.77;;;;;;0;;1;7;5;8
M-144;EMEA;Heretics;Lotus;Fracture;Ascent;2do;1;0;0;1;0;8;5;7;2;1;0;4;3;9;4;1;0;7;4;8;5;EMEA;5.26;;;;;;1;;8;5;7;2
M-144;EMEA;KOI;Fracture;Lotus;Ascent;1ro;1;0;1;1;0;9;4;4;3;1;0;7;2;8;5;1;0;8;5;7;4;EMEA;5.49;;;;;;1;;9;4;4;3
M-145;Pacific;Gen.G;Ascent;Split;Lotus;2do;0;0;No jugado;0;0;0;2;10;3;1;0;4;3;9;4;;;0;0;0;0;Pacific;5.38;;;;;;1;;0;2;10;3
M-145;Pacific;Paper Rex;Split;Ascent;Lotus;1ro;1;1;No jugado;1;0;9;4;4;3;1;1;10;3;0;2;0;0;0;0;0;0;Pacific;5.86;;;;;;0;;9;4;4;3
M-146;Pacific;T1;Lotus;Fracture;Bind;2do;0;1;1;0;1;1;9;3;10;1;1;7;6;6;5;1;1;4;9;3;0;Pacific;5.29;;;;;;0;;1;9;3;10
M-146;Pacific;Zeta Division;Fracture;Lotus;Bind;1ro;0;1;0;0;0;6;5;7;6;0;1;3;10;1;9;0;0;3;0;4;9;Pacific;5.21;;;;;;0;;6;5;7;6
M-147;Pacific;DRX;Ascent;Haven;Fracture;2do;0;0;No jugado;1;0;9;2;10;3;1;1;4;4;5;8;;;0;0;0;0;Pacific;5.42;;;;;;0;;9;2;10;3
M-147;Pacific;Team Secret;Haven;Ascent;Fracture;1ro;1;1;No jugado;0;0;5;8;4;4;1;0;10;3;9;2;0;0;0;0;0;0;Pacific;5.37;;;;;;1;;5;8;4;4
M-148;Pacific;Global;Pearl;Lotus;Bind;2do;1;1;No jugado;1;1;11;2;5;1;1;1;8;5;3;4;;;0;0;0;0;Pacific;5.75;;;;;;0;;11;2;5;1
M-148;Pacific;DFM;Lotus;Pearl;Bind;1ro;0;0;No jugado;0;0;3;4;8;5;0;0;5;1;11;2;0;0;0;0;0;0;Pacific;5.77;;;;;;1;;3;4;8;5
M-149;Pacific;Talon;Ascent;Split;Haven;2do;0;1;0;0;0;1;3;9;4;0;1;9;4;0;3;0;1;4;3;5;8;Pacific;5.27;;;;;;0;;1;3;9;4
M-149;Pacific;Rex Regnum;Split;Ascent;Haven;1ro;0;1;1;0;1;0;3;9;4;1;1;9;4;1;3;0;1;5;8;4;3;Pacific;5.44;;;;;;0;;0;3;9;4
M-150;Pacific;Zeta Division;Ascent;Haven;Fracture;2do;0;1;1;1;1;1;3;9;4;1;0;8;5;4;4;1;1;5;8;4;0;Pacific;5.21;;;;;;1;;1;3;9;4
M-150;Pacific;Gen.G;Haven;Ascent;Fracture;1ro;0;1;0;1;0;4;4;8;5;0;0;9;4;1;3;0;0;4;0;5;8;Pacific;5.38;;;;;;1;;4;4;8;5
M-151;Pacific;DRX;Pearl;Bind;Ascent;2do;1;1;No jugado;1;1;4;9;3;6;1;1;9;4;7;3;;;0;0;0;0;Pacific;5.42;;;;;;0;;4;9;3;6
M-151;Pacific;T1;Bind;Pearl;Ascent;1ro;0;0;No jugado;0;0;7;3;9;4;0;0;3;6;4;9;0;0;0;0;0;0;Pacific;5.29;;;;;;1;;7;3;9;4
M-152;Pacific;Global;Lotus;Haven;Bind;2do;0;0;No jugado;0;0;5;5;7;6;1;0;6;3;7;6;;;0;0;0;0;Pacific;5.75;;;;;;1;;5;5;7;6
M-152;Pacific;Team Secret;Haven;Lotus;Bind;1ro;1;1;No jugado;1;0;7;6;6;3;1;1;7;6;5;5;0;0;0;0;0;0;Pacific;5.37;;;;;;0;;7;6;6;3
M-153;Americas;100 Thieves;Fracture;Pearl;Haven;2do;1;0;1;1;0;10;3;5;2;1;1;5;5;6;7;1;1;6;7;5;6;Americas;5.55;;;;;;0;;10;3;5;2
M-153;Americas;FURIA;Pearl;Fracture;Haven;1ro;1;0;0;0;0;6;7;5;5;1;0;5;2;10;3;0;0;5;6;6;7;Americas;5.42;;;;;;1;;6;7;5;5
M-154;Americas;Evil Genius;Fracture;Lotus;Ascent;2do;1;1;No jugado;0;0;5;8;4;1;1;1;3;10;2;0;;;0;0;0;0;Americas;5.57;;;;;;0;;5;8;4;1
M-154;Americas;mibr;Lotus;Fracture;Ascent;1ro;0;0;No jugado;0;0;2;0;3;10;1;1;4;1;5;8;0;0;0;0;0;0;Americas;5.43;;;;;;0;;2;0;3;10
M-155;Americas;KRU;Bind;Lotus;Pearl;2do;0;0;No jugado;1;0;4;6;5;8;0;0;6;6;7;7;;;0;0;0;0;Americas;5.46;;;;;;1;;4;6;5;8
M-155;Americas;Sentinels;Lotus;Bind;Pearl;1ro;1;1;No jugado;1;1;7;7;6;6;1;0;5;8;4;6;0;0;0;0;0;0;Americas;5.88;;;;;;1;;7;7;6;6
M-156;Americas;NRG;Pearl;Split;Haven;2do;1;1;No jugado;1;1;7;6;6;3;1;0;9;4;2;3;;;0;0;0;0;Americas;5.25;;;;;;1;;7;6;6;3
M-156;Americas;LOUD;Split;Pearl;Haven;1ro;0;0;No jugado;1;0;2;3;9;4;0;0;6;3;7;6;0;0;0;0;0;0;Americas;5.61;;;;;;1;;2;3;9;4
M-157;Americas;Leviatan;Haven;Lotus;Bind;2do;0;0;No jugado;1;0;2;2;10;3;1;0;4;3;9;4;;;0;0;0;0;Americas;5.47;;;;;;1;;2;2;10;3
M-157;Americas;Cloud9;Lotus;Haven;Bind;1ro;1;1;No jugado;1;0;9;4;4;3;1;0;10;3;2;2;0;0;0;0;0;0;Americas;5.78;;;;;;1;;9;4;4;3
M-158;Pacific;DFM;Bind;Lotus;Fracture;2do;0;0;No jugado;0;0;2;2;10;3;0;1;6;5;7;6;;;0;0;0;0;Pacific;5.77;;;;;;0;;2;2;10;3
M-158;Pacific;Talon;Lotus;Bind;Fracture;1ro;1;1;No jugado;0;1;7;6;6;5;1;1;10;3;2;2;0;0;0;0;0;0;Pacific;5.27;;;;;;0;;7;6;6;5
M-159;Pacific;Paper Rex;Pearl;Bind;Fracture;2do;1;1;No jugado;1;1;5;8;4;7;1;1;7;6;4;5;;;0;0;0;0;Pacific;5.86;;;;;;0;;5;8;4;7
M-159;Pacific;Rex Regnum;Bind;Pearl;Fracture;1ro;0;0;No jugado;0;0;4;5;7;6;0;0;4;7;5;8;0;0;0;0;0;0;Pacific;5.44;;;;;;1;;4;5;7;6
M-160;EMEA;Navi;Split;Lotus;Fracture;2do;0;0;No jugado;0;0;4;4;5;8;1;1;6;3;7;6;;;0;0;0;0;EMEA;5.49;;;;;;0;;4;4;5;8
M-160;EMEA;Fnatic;Lotus;Split;Fracture;1ro;1;1;No jugado;0;0;7;6;6;3;1;1;5;8;4;4;0;0;0;0;0;0;EMEA;5.78;;;;;;0;;7;6;6;3
M-161;EMEA;Heretics;Lotus;Haven;Ascent;2do;0;0;No jugado;1;1;9;4;10;5;1;1;2;8;4;9;;;0;0;0;0;EMEA;5.26;;;;;;0;;9;4;10;5
M-161;EMEA;Vitality;Haven;Lotus;Ascent;1ro;1;1;No jugado;0;0;4;9;2;8;0;0;10;5;9;4;0;0;0;0;0;0;EMEA;5.43;;;;;;1;;4;9;2;8
M-162;EMEA;Giants;Ascent;Lotus;Haven;2do;1;1;No jugado;0;1;8;5;1;4;1;0;11;5;10;4;;;0;0;0;0;EMEA;5.77;;;;;;1;;8;5;1;4
M-162;EMEA;Karmine Corp;Lotus;Ascent;Haven;1ro;0;0;No jugado;1;0;10;4;11;5;0;1;1;4;8;5;0;0;0;0;0;0;EMEA;5.04;;;;;;0;;10;4;11;5
M-163;Americas;FURIA;Haven;Split;Bind;2do;1;0;0;0;1;8;5;1;4;1;1;4;3;9;4;1;0;8;9;9;10;Americas;5.42;;;;;;0;;8;5;1;4
M-163;Americas;Sentinels;Split;Haven;Bind;1ro;1;0;1;0;0;9;4;4;3;0;1;1;4;8;5;1;0;9;10;8;9;Americas;5.88;;;;;;0;;9;4;4;3
M-164;Americas;Evil Genius;Split;Bind;Ascent;2do;0;0;No jugado;0;1;2;5;7;6;0;0;1;8;4;9;;;0;0;0;0;Americas;5.57;;;;;;1;;2;5;7;6
M-164;Americas;NRG;Bind;Split;Ascent;1ro;1;1;No jugado;1;1;4;9;1;8;0;1;7;6;2;5;0;0;0;0;0;0;Americas;5.25;;;;;;0;;4;9;1;8
M-165;EMEA;KOI;Split;Fracture;Lotus;2do;1;0;0;1;0;8;5;7;4;0;0;5;2;6;7;1;0;5;3;6;7;EMEA;5.49;;;;;;1;;8;5;7;4
M-165;EMEA;Liquid;Fracture;Split;Lotus;1ro;1;0;1;1;1;6;7;5;2;1;0;7;4;8;5;1;0;6;7;5;3;EMEA;5.33;;;;;;1;;6;7;5;2
M-166;EMEA;BBL;Haven;Pearl;Split;2do;0;0;No jugado;1;0;5;2;10;3;0;1;0;5;7;6;;;0;0;0;0;EMEA;5.31;;;;;;0;;5;2;10;3
M-166;EMEA;Fut;Pearl;Haven;Split;1ro;1;1;No jugado;0;1;7;6;0;5;1;0;10;3;5;2;0;0;0;0;0;0;EMEA;5.39;;;;;;1;;7;6;0;5
M-167;Americas;KRU;Ascent;Lotus;Split;2do;1;0;0;1;1;6;7;0;6;0;0;10;3;11;4;0;1;5;4;8;5;Americas;5.46;;;;;;1;;6;7;0;6
M-167;Americas;Cloud9;Lotus;Ascent;Split;1ro;1;0;1;1;1;11;4;10;3;0;0;0;6;6;7;0;1;8;5;5;4;Americas;5.78;;;;;;1;;11;4;10;3
M-168;Americas;LOUD;Ascent;Haven;Lotus;2do;1;1;No jugado;0;1;9;4;2;3;0;0;8;5;3;4;;;0;0;0;0;Americas;5.61;;;;;;1;;9;4;2;3
M-168;Americas;Leviatan;Haven;Ascent;Lotus;1ro;0;0;No jugado;1;1;3;4;8;5;0;1;2;3;9;4;0;0;0;0;0;0;Americas;5.47;;;;;;0;;3;4;8;5
M-169;Americas;mibr;Pearl;Fracture;Lotus;2do;0;1;1;0;0;4;8;5;9;1;1;8;5;2;4;0;0;6;7;5;2;Americas;5.43;;;;;;0;;4;8;5;9
M-169;Americas;100 Thieves;Fracture;Pearl;Lotus;1ro;0;1;0;0;0;2;4;8;5;1;1;5;9;4;8;1;1;5;2;6;7;Americas;5.55;;;;;;0;;2;4;8;5
M-170;Americas;Leviatan;Pearl;Ascent;Bind;2do;1;0;0;1;0;12;8;11;7;0;0;1;4;8;5;0;1;1;5;7;6;Americas;5.47;;;;;;1;;12;8;11;7
M-170;Americas;FURIA;Ascent;Pearl;Bind;1ro;1;0;1;1;1;8;5;1;4;1;0;11;7;12;8;0;1;7;6;1;5;Americas;5.42;;;;;;1;;8;5;1;4
M-171;Americas;Evil Genius;Split;Haven;Ascent;2do;1;0;1;0;0;5;10;4;9;0;0;5;6;6;7;0;0;7;6;2;5;Americas;5.57;;;;;;1;;5;10;4;9
M-171;Americas;NRG;Haven;Split;Ascent;1ro;1;0;0;1;1;6;7;5;6;1;1;4;9;5;10;1;1;2;5;7;6;Americas;5.25;;;;;;0;;6;7;5;6
M-172;Americas;LOUD;Ascent;Haven;Bind;2do;1;1;No jugado;0;0;9;4;2;3;1;1;9;4;1;3;;;0;0;0;0;Americas;5.61;;;;;;0;;9;4;2;3
