filtro;Region;team;mapa;seleccion;gano_map;pistol_atk;pistol_def;atk_propio;defensa_propia;atk_rival;def_rival;ganadas_totales;perdidas_totales;total_jugadas;torneo;stats_equipo;ranking;elo;rib_rank;rwr;rondas_ganadas_ano;rondas_perdidas_ano;rival;stats_equipo_rival;rating_rival;elo_rival;rib_rival;rwr_rival;rondas_ganadas_rival;rondas_perdidas_rival
1;Pacific;DFM;Fracture;Rival;0;0;0;2;5;7;6;7;13;20;LCQ Pacific;5.77;624;1718;1307;0.384773663;187;299;Talon;5.27;699;1664;1498;0.485714286;340;360
0;Pacific;DFM;Ascent;Propio;0;0;1;3;5;7;6;8;13;21;LCQ Pacific;5.77;624;1718;1307;0.384773663;187;299;Talon;5.27;699;1664;1498;0.485714286;340;360
1;Pacific;Global;Split;Rival;0;0;0;5;5;7;6;10;13;23;LCQ Pacific;5.75;683;1444;1447;0.497512438;300;303;Rex Regnum;5.44;702;1539;1455;0.486821705;314;331
1;Pacific;Global;Ascent;Propio;0;1;1;4;6;6;7;10;13;23;LCQ Pacific;5.75;683;1444;1447;0.497512438;300;303;Rex Regnum;5.44;702;1539;1455;0.486821705;314;331
1;Pacific;Talon;Pearl;Rival;1;0;1;3;10;2;9;13;11;24;LCQ Pacific;5.27;699;1664;1498;0.485714286;340;360;Gen.G;5.38;700;1735;1457;0.464646465;414;477
1;Pacific;Talon;Split;Propio;0;0;1;5;5;6;7;10;13;23;LCQ Pacific;5.27;699;1664;1498;0.485714286;340;360;Gen.G;5.38;700;1735;1457;0.464646465;414;477
0;Pacific;Rex Regnum;Haven;Rival;1;1;1;3;10;2;0;13;2;15;LCQ Pacific;5.44;702;1539;1455;0.486821705;314;331;Zeta Division;5.21;812;1650;1514;0.480140187;411;445
1;Pacific;Rex Regnum;Split;Propio;0;1;0;5;3;7;6;8;13;21;LCQ Pacific;5.44;702;1539;1455;0.486821705;314;331;Zeta Division;5.21;812;1650;1514;0.480140187;411;445
0;Pacific;Team Secret;Haven;Rival;1;0;1;4;9;3;3;13;6;19;LCQ Pacific;5.37;722;1652;1491;0.498759305;402;404;Gen.G;5.38;700;1735;1457;0.464646465;414;477
1;Pacific;Team Secret;Ascent;Propio;1;1;1;5;8;4;4;13;8;21;LCQ Pacific;5.37;722;1652;1491;0.498759305;402;404;Gen.G;5.38;700;1735;1457;0.464646465;414;477
1;Pacific;Team Secret;Lotus;Rival;0;1;0;6;3;9;4;9;13;22;LCQ Pacific;5.37;722;1652;1491;0.498759305;402;404;Zeta Division;5.21;812;1650;1514;0.480140187;411;445
0;Pacific;Team Secret;Fracture;Propio;0;1;0;6;1;7;6;7;13;20;LCQ Pacific;5.37;722;1652;1491;0.498759305;402;404;Zeta Division;5.21;812;1650;1514;0.480140187;411;445
0;Pacific;Team Secret;Haven;Rival;0;0;1;3;7;4;9;10;13;23;LCQ Pacific;5.37;722;1652;1491;0.498759305;402;404;Gen.G;5.38;700;1735;1457;0.464646465;414;477
0;Pacific;Team Secret;Pearl;Propio;1;1;1;5;8;4;7;13;11;24;LCQ Pacific;5.37;722;1652;1491;0.498759305;402;404;Gen.G;5.38;700;1735;1457;0.464646465;414;477
0;Pacific;Team Secret;Ascent;Rival;1;1;1;10;3;0;2;13;2;15;LCQ Pacific;5.37;722;1652;1491;0.498759305;402;404;Gen.G;5.38;700;1735;1457;0.464646465;414;477
1;Pacific;Team Secret;Lotus;Propio;1;1;0;10;3;4;2;13;6;19;LCQ Pacific;5.37;722;1652;1491;0.498759305;402;404;Gen.G;5.38;700;1735;1457;0.464646465;414;477
1;Pacific;Zeta Division;Fracture;Rival;1;1;0;6;8;5;7;14;12;26;LCQ Pacific;5.21;812;1650;1514;0.480140187;411;445;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;Pacific;Zeta Division;Ascent;Propio;0;0;0;3;6;6;7;9;13;22;LCQ Pacific;5.21;812;1650;1514;0.480140187;411;445;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;Pacific;Zeta Division;Split;Rival;1;1;0;10;3;5;2;13;7;20;LCQ Pacific;5.21;812;1650;1514;0.480140187;411;445;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;Pacific;Zeta Division;Lotus;Propio;1;1;1;7;6;1;5;13;6;19;LCQ Pacific;5.21;812;1650;1514;0.480140187;411;445;Team Secret;5.37;722;1652;1491;0.498759305;402;404
0;Pacific;Rex Regnum;Haven;Rival;0;0;0;4;2;5;8;6;13;19;LCQ Pacific;5.44;702;1539;1455;0.486821705;314;331;Gen.G;5.38;700;1735;1457;0.464646465;414;477
1;Pacific;Rex Regnum;Lotus;Propio;1;1;1;10;3;0;2;13;2;15;LCQ Pacific;5.44;702;1539;1455;0.486821705;314;331;Gen.G;5.38;700;1735;1457;0.464646465;414;477
1;EMEA;KOI;Haven;Rival;0;1;1;5;4;8;5;9;13;22;LOCK//IN;5.49;686;1355;1437;0.465116279;340;391;NRG;5.25;916;1816;1592;0.531468531;760;670
1;EMEA;KOI;Icebox;Propio;0;1;0;9;2;10;3;11;13;24;LOCK//IN;5.49;686;1355;1437;0.465116279;340;391;NRG;5.25;916;1816;1592;0.531468531;760;670
1;EMEA;Giants;Icebox;Rival;1;1;1;8;5;3;4;13;7;20;LOCK//IN;5.77;827;1628;1586;0.513874615;500;473;DFM;5.77;624;1718;1307;0.384773663;187;299
1;EMEA;Giants;Haven;Propio;1;1;1;5;8;4;0;13;4;17;LOCK//IN;5.77;827;1628;1586;0.513874615;500;473;DFM;5.77;624;1718;1307;0.384773663;187;299
1;EMEA;Karmine Corp;Haven;Rival;0;0;0;6;2;7;6;8;13;21;LOCK//IN;5.04;667;1335;1425;0.422190202;293;401;FPX;5.01;699;1863;1452;0.540880503;430;365
1;EMEA;Karmine Corp;Lotus;Propio;1;1;1;5;8;4;2;13;6;19;LOCK//IN;5.04;667;1335;1425;0.422190202;293;401;FPX;5.01;699;1863;1452;0.540880503;430;365
1;EMEA;BBL;Ascent;Rival;1;1;1;4;9;3;8;13;11;24;LOCK//IN;5.31;684;1426;1446;0.473421927;285;317;DRX;5.42;885;2000;1612;0.524355301;915;830
1;EMEA;BBL;Pearl;Propio;0;0;0;0;3;9;4;3;13;16;LOCK//IN;5.31;684;1426;1446;0.473421927;285;317;DRX;5.42;885;2000;1612;0.524355301;915;830
1;Americas;Cloud9;Pearl;Rival;1;1;0;10;3;2;2;13;4;17;LOCK//IN;5.78;752;1745;1610;0.536257833;599;518;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
0;Americas;Cloud9;Lotus;Propio;1;0;1;6;7;5;3;13;8;21;LOCK//IN;5.78;752;1745;1610;0.536257833;599;518;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
0;EMEA;Heretics;Ascent;Rival;0;1;0;5;3;6;7;8;13;21;LOCK//IN;5.26;663;1325;1392;0.439201452;242;309;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;EMEA;Heretics;Pearl;Propio;0;0;0;2;6;6;7;8;13;21;LOCK//IN;5.26;663;1325;1392;0.439201452;242;309;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Pacific;Talon;Fracture;Rival;1;0;1;6;7;5;6;13;11;24;LOCK//IN;5.27;699;1664;1498;0.485714286;340;360;mibr;5.43;668;1554;1510;0.418772563;232;322
1;Pacific;Talon;Haven;Propio;1;1;1;5;8;4;4;13;8;21;LOCK//IN;5.27;699;1664;1498;0.485714286;340;360;mibr;5.43;668;1554;1510;0.418772563;232;322
0;Pacific;Gen.G;Fracture;Rival;0;1;1;8;4;9;5;12;14;26;LOCK//IN;5.38;700;1735;1457;0.464646465;414;477;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Pacific;Gen.G;Pearl;Propio;0;1;0;7;2;8;5;9;13;22;LOCK//IN;5.38;700;1735;1457;0.464646465;414;477;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;EMEA;Giants;Haven;Rival;0;0;0;0;1;11;2;1;13;14;LOCK//IN;5.77;827;1628;1586;0.513874615;500;473;NRG;5.25;916;1816;1592;0.531468531;760;670
1;EMEA;Giants;Lotus;Propio;1;1;0;9;5;8;4;14;12;26;LOCK//IN;5.77;827;1628;1586;0.513874615;500;473;NRG;5.25;916;1816;1592;0.531468531;760;670
1;EMEA;Karmine Corp;Split;Rival;0;1;0;4;4;8;5;8;13;21;LOCK//IN;5.04;667;1335;1425;0.422190202;293;401;LOUD;5.61;944;2000;1655;0.537700865;870;748
0;EMEA;Karmine Corp;Pearl;Propio;0;1;0;6;4;8;5;10;13;23;LOCK//IN;5.04;667;1335;1425;0.422190202;293;401;LOUD;5.61;944;2000;1655;0.537700865;870;748
0;Pacific;DRX;Haven;Rival;1;1;1;9;4;4;3;13;7;20;LOCK//IN;5.42;885;2000;1612;0.524355301;915;830;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;Pacific;DRX;Pearl;Propio;0;0;0;3;0;4;9;3;13;16;LOCK//IN;5.42;885;2000;1612;0.524355301;915;830;Cloud9;5.78;752;1745;1610;0.536257833;599;518
0;Pacific;Talon;Split;Rival;1;0;1;4;9;2;8;13;10;23;LOCK//IN;5.27;699;1664;1498;0.485714286;340;360;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Pacific;Talon;Haven;Propio;1;0;1;3;10;2;9;13;11;24;LOCK//IN;5.27;699;1664;1498;0.485714286;340;360;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Americas;LOUD;Pearl;Rival;0;0;1;7;6;8;7;13;15;28;LOCK//IN;5.61;944;2000;1655;0.537700865;870;748;NRG;5.25;916;1816;1592;0.531468531;760;670
0;Americas;LOUD;Split;Propio;1;1;1;9;4;0;3;13;3;16;LOCK//IN;5.61;944;2000;1655;0.537700865;870;748;NRG;5.25;916;1816;1592;0.531468531;760;670
0;Pacific;DRX;Ascent;Rival;1;0;1;6;7;0;6;13;6;19;LOCK//IN;5.42;885;2000;1612;0.524355301;915;830;Talon;5.27;699;1664;1498;0.485714286;340;360
1;Pacific;DRX;Fracture;Propio;0;1;1;4;6;5;8;10;13;23;LOCK//IN;5.42;885;2000;1612;0.524355301;915;830;Talon;5.27;699;1664;1498;0.485714286;340;360
1;EMEA;Liquid;Fracture;Rival;0;0;1;3;4;4;9;7;13;20;LOCK//IN;5.33;854;1650;1586;0.501798561;558;554;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;EMEA;Liquid;Icebox;Propio;0;0;0;2;6;3;10;8;13;21;LOCK//IN;5.33;854;1650;1586;0.501798561;558;554;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;EMEA;Navi;Lotus;Rival;1;1;1;10;3;9;1;13;10;23;LOCK//IN;5.49;828;1636;1572;0.511610487;683;652;KRU;5.46;786;1685;1436;0.485776805;444;470
0;EMEA;Navi;Ascent;Propio;1;1;0;9;4;2;3;13;5;18;LOCK//IN;5.49;828;1636;1572;0.511610487;683;652;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Pacific;Zeta Division;Pearl;Rival;0;0;0;6;5;7;6;11;13;24;LOCK//IN;5.21;812;1650;1514;0.480140187;411;445;Leviatan;5.47;710;2000;1540;0.493414387;487;500
0;Pacific;Zeta Division;Ascent;Propio;0;1;0;2;2;10;3;4;13;17;LOCK//IN;5.21;812;1650;1514;0.480140187;411;445;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;EMEA;Vitality;Pearl;Rival;0;0;0;7;2;5;8;9;13;22;LOCK//IN;5.43;673;1418;1457;0.487256372;352;342;Global;5.75;683;1444;1447;0.497512438;300;303
1;EMEA;Vitality;Split;Propio;1;0;0;9;4;1;3;13;4;17;LOCK//IN;5.43;673;1418;1457;0.487256372;352;342;Global;5.75;683;1444;1447;0.497512438;300;303
1;EMEA;Fut;Pearl;Rival;1;1;0;8;5;7;4;13;11;24;LOCK//IN;5.39;847;1668;1587;0.5;567;567;Rex Regnum;5.44;702;1539;1455;0.486821705;314;331
1;EMEA;Fut;Lotus;Propio;1;1;1;3;10;2;1;13;3;16;LOCK//IN;5.39;847;1668;1587;0.5;567;567;Rex Regnum;5.44;702;1539;1455;0.486821705;314;331
1;China;Eduard;Lotus;Rival;1;0;1;8;5;7;2;13;9;22;LOCK//IN;5.2;752;2000;1566;0.551373955;923;751;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;China;Eduard;Icebox;Propio;0;1;0;4;6;5;8;10;13;23;LOCK//IN;5.2;752;2000;1566;0.551373955;923;751;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;Americas;Sentinels;Split;Rival;0;0;0;6;1;7;6;7;13;20;LOCK//IN;5.88;700;1796;1463;0.466582598;370;423;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;Americas;Sentinels;Haven;Propio;0;0;1;3;3;4;9;6;13;19;LOCK//IN;5.88;700;1796;1463;0.466582598;370;423;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;Americas;FURIA;Icebox;Rival;1;1;1;6;7;5;0;13;5;18;LOCK//IN;5.42;693;1700;1528;0.487922705;404;424;T1;5.29;822;1885;1605;0.481031866;634;684
1;Americas;FURIA;Pearl;Propio;1;0;1;6;7;1;6;13;7;20;LOCK//IN;5.42;693;1700;1528;0.487922705;404;424;T1;5.29;822;1885;1605;0.481031866;634;684
0;EMEA;Navi;Pearl;Rival;1;0;0;4;9;3;1;13;4;17;LOCK//IN;5.49;828;1636;1572;0.511610487;683;652;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;EMEA;Navi;Icebox;Propio;1;0;0;7;6;6;2;13;8;21;LOCK//IN;5.49;828;1636;1572;0.511610487;683;652;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;EMEA;Vitality;Pearl;Rival;0;0;0;2;1;3;10;3;13;16;LOCK//IN;5.43;673;1418;1457;0.487256372;352;342;Leviatan;5.47;710;2000;1540;0.493414387;487;500
0;EMEA;Vitality;Haven;Propio;0;0;0;8;6;9;7;14;16;30;LOCK//IN;5.43;673;1418;1457;0.487256372;352;342;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;100 Thieves;Haven;Rival;1;1;1;7;6;5;6;13;11;24;LOCK//IN;5.55;701;1666;1484;0.468085106;352;400;Fut;5.39;847;1668;1587;0.5;567;567
1;Americas;100 Thieves;Lotus;Propio;0;1;0;7;2;8;5;9;13;22;LOCK//IN;5.55;701;1666;1484;0.468085106;352;400;Fut;5.39;847;1668;1587;0.5;567;567
1;Americas;FURIA;Ascent;Rival;0;1;1;4;5;5;8;9;13;22;LOCK//IN;5.42;693;1700;1528;0.487922705;404;424;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;Americas;FURIA;Haven;Propio;0;1;1;10;6;11;7;16;18;34;LOCK//IN;5.42;693;1700;1528;0.487922705;404;424;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Navi;Fracture;Rival;1;1;0;11;2;1;1;13;2;15;LOCK//IN;5.49;828;1636;1572;0.511610487;683;652;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;EMEA;Navi;Ascent;Propio;1;1;1;6;7;6;4;13;10;23;LOCK//IN;5.49;828;1636;1572;0.511610487;683;652;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;EMEA;Fnatic;Icebox;Rival;1;0;1;10;3;2;8;13;10;23;LOCK//IN;5.78;988;2000;1771;0.587324982;797;560;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;EMEA;Fnatic;Fracture;Propio;1;1;1;11;2;0;1;13;1;14;LOCK//IN;5.78;988;2000;1771;0.587324982;797;560;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;Pacific;DRX;Icebox;Rival;0;0;0;5;3;9;4;8;13;21;LOCK//IN;5.42;885;2000;1612;0.524355301;915;830;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Pacific;DRX;Pearl;Propio;0;0;0;3;2;4;9;5;13;18;LOCK//IN;5.42;885;2000;1612;0.524355301;915;830;LOUD;5.61;944;2000;1655;0.537700865;870;748
0;Pacific;DRX;Fracture;Rival;1;1;1;7;6;6;1;13;7;20;LOCK//IN;5.42;885;2000;1612;0.524355301;915;830;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Pacific;DRX;Split;Propio;1;0;1;4;9;3;4;13;7;20;LOCK//IN;5.42;885;2000;1612;0.524355301;915;830;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;EMEA;Navi;Lotus;Rival;0;1;0;2;2;10;3;4;13;17;LOCK//IN;5.49;828;1636;1572;0.511610487;683;652;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Navi;Haven;Propio;0;1;0;5;6;6;7;11;13;24;LOCK//IN;5.49;828;1636;1572;0.511610487;683;652;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Navi;Split;Rival;0;0;0;0;0;0;0;0;0;0;LOCK//IN;5.49;828;1636;1572;0.511610487;683;652;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Navi;Fracture;Propio;0;0;1;5;6;6;7;11;13;24;LOCK//IN;5.49;828;1636;1572;0.511610487;683;652;Fnatic;5.78;988;2000;1771;0.587324982;797;560
0;EMEA;Fnatic;Fracture;Rival;1;1;1;6;7;1;6;13;7;20;LOCK//IN;5.78;988;2000;1771;0.587324982;797;560;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;EMEA;Fnatic;Ascent;Propio;1;0;1;5;8;4;4;13;8;21;LOCK//IN;5.78;988;2000;1771;0.587324982;797;560;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;EMEA;Fnatic;Lotus;Rival;0;0;0;3;5;7;6;8;13;21;LOCK//IN;5.78;988;2000;1771;0.587324982;797;560;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;EMEA;Fnatic;Split;Propio;0;0;1;4;5;7;6;9;13;22;LOCK//IN;5.78;988;2000;1771;0.587324982;797;560;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Americas;100 Thieves;Split;Rival;1;1;1;6;8;5;7;14;12;26;Americas;5.55;701;1666;1484;0.468085106;352;400;Sentinels;5.88;700;1796;1463;0.466582598;370;423
1;Americas;100 Thieves;Fracture;Propio;0;1;1;5;6;6;7;11;13;24;Americas;5.55;701;1666;1484;0.468085106;352;400;Sentinels;5.88;700;1796;1463;0.466582598;370;423
1;Americas;FURIA;Ascent;Rival;1;0;1;7;6;0;5;13;5;18;Americas;5.42;693;1700;1528;0.487922705;404;424;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;FURIA;Split;Propio;1;1;1;7;6;6;5;13;11;24;Americas;5.42;693;1700;1528;0.487922705;404;424;KRU;5.46;786;1685;1436;0.485776805;444;470
0;Americas;mibr;Lotus;Rival;1;0;1;6;7;5;6;13;11;24;Americas;5.43;668;1554;1510;0.418772563;232;322;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Americas;mibr;Split;Propio;0;0;0;4;1;5;8;5;13;18;Americas;5.43;668;1554;1510;0.418772563;232;322;LOUD;5.61;944;2000;1655;0.537700865;870;748
0;Americas;Cloud9;Fracture;Rival;1;0;0;8;5;5;4;13;9;22;Americas;5.78;752;1745;1610;0.536257833;599;518;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
0;Americas;Cloud9;Pearl;Propio;1;0;0;3;10;2;9;13;11;24;Americas;5.78;752;1745;1610;0.536257833;599;518;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Americas;NRG;Lotus;Rival;0;0;0;4;0;5;8;4;13;17;Americas;5.25;916;1816;1592;0.531468531;760;670;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;NRG;Pearl;Propio;0;1;1;6;5;7;6;11;13;24;Americas;5.25;916;1816;1592;0.531468531;760;670;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;LOUD;Ascent;Rival;1;0;0;9;4;5;3;13;8;21;Americas;5.61;944;2000;1655;0.537700865;870;748;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;Americas;LOUD;Split;Propio;0;0;0;3;4;8;5;7;13;20;Americas;5.61;944;2000;1655;0.537700865;870;748;Cloud9;5.78;752;1745;1610;0.536257833;599;518
0;Americas;FURIA;Icebox;Rival;1;1;1;10;3;3;2;13;5;18;Americas;5.42;693;1700;1528;0.487922705;404;424;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;FURIA;Pearl;Propio;0;1;0;9;2;10;3;11;13;24;Americas;5.42;693;1700;1528;0.487922705;404;424;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;NRG;Icebox;Rival;1;1;1;3;10;2;0;13;2;15;Americas;5.25;916;1816;1592;0.531468531;760;670;Sentinels;5.88;700;1796;1463;0.466582598;370;423
0;Americas;NRG;Lotus;Propio;1;1;0;9;4;7;3;13;10;23;Americas;5.25;916;1816;1592;0.531468531;760;670;Sentinels;5.88;700;1796;1463;0.466582598;370;423
1;Americas;mibr;Lotus;Rival;1;1;0;9;4;8;3;13;11;24;Americas;5.43;668;1554;1510;0.418772563;232;322;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;mibr;Ascent;Propio;0;0;1;2;7;5;8;9;13;22;Americas;5.43;668;1554;1510;0.418772563;232;322;KRU;5.46;786;1685;1436;0.485776805;444;470
0;Americas;100 Thieves;Icebox;Rival;1;0;1;9;4;2;3;13;5;18;Americas;5.55;701;1666;1484;0.468085106;352;400;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Americas;100 Thieves;Haven;Propio;1;0;1;6;7;3;6;13;9;22;Americas;5.55;701;1666;1484;0.468085106;352;400;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;EMEA;KOI;Lotus;Rival;1;0;1;6;14;5;13;20;18;38;EMEA;5.49;686;1355;1437;0.465116279;340;391;Navi;5.49;828;1636;1572;0.511610487;683;652
0;EMEA;KOI;Ascent;Propio;1;1;0;5;8;4;3;13;7;20;EMEA;5.49;686;1355;1437;0.465116279;340;391;Navi;5.49;828;1636;1572;0.511610487;683;652
1;EMEA;Giants;Split;Rival;0;1;0;6;5;7;6;11;13;24;EMEA;5.77;827;1628;1586;0.513874615;500;473;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Giants;Icebox;Propio;0;0;0;2;1;3;10;3;13;16;EMEA;5.77;827;1628;1586;0.513874615;500;473;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Fut;Lotus;Rival;1;1;1;9;4;8;1;13;9;22;EMEA;5.39;847;1668;1587;0.5;567;567;Heretics;5.26;663;1325;1392;0.439201452;242;309
1;EMEA;Fut;Pearl;Propio;1;1;1;3;10;2;2;13;4;17;EMEA;5.39;847;1668;1587;0.5;567;567;Heretics;5.26;663;1325;1392;0.439201452;242;309
0;EMEA;Liquid;Fracture;Rival;1;1;1;3;10;2;0;13;2;15;EMEA;5.33;854;1650;1586;0.501798561;558;554;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;Liquid;Haven;Propio;0;1;0;3;3;9;4;6;13;19;EMEA;5.33;854;1650;1586;0.501798561;558;554;Vitality;5.43;673;1418;1457;0.487256372;352;342
0;EMEA;Giants;Split;Rival;0;1;1;6;7;7;8;13;15;28;EMEA;5.77;827;1628;1586;0.513874615;500;473;Navi;5.49;828;1636;1572;0.511610487;683;652
1;EMEA;Giants;Icebox;Propio;1;1;1;7;10;6;9;17;15;32;EMEA;5.77;827;1628;1586;0.513874615;500;473;Navi;5.49;828;1636;1572;0.511610487;683;652
1;EMEA;Karmine Corp;Split;Rival;1;1;1;9;4;8;3;13;11;24;EMEA;5.04;667;1335;1425;0.422190202;293;401;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;Karmine Corp;Icebox;Propio;1;0;0;7;12;6;11;19;17;36;EMEA;5.04;667;1335;1425;0.422190202;293;401;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;Liquid;Split;Rival;1;0;1;7;6;1;5;13;6;19;EMEA;5.33;854;1650;1586;0.501798561;558;554;Fut;5.39;847;1668;1587;0.5;567;567
1;EMEA;Liquid;Lotus;Propio;0;0;0;5;5;7;6;10;13;23;EMEA;5.33;854;1650;1586;0.501798561;558;554;Fut;5.39;847;1668;1587;0.5;567;567
1;EMEA;KOI;Fracture;Rival;0;0;1;5;8;6;9;13;15;28;EMEA;5.49;686;1355;1437;0.465116279;340;391;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;KOI;Split;Propio;0;0;0;7;2;8;5;9;13;22;EMEA;5.49;686;1355;1437;0.465116279;340;391;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;Fnatic;Haven;Rival;1;0;1;5;8;4;5;13;9;22;EMEA;5.78;988;2000;1771;0.587324982;797;560;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;Fnatic;Ascent;Propio;0;0;1;3;3;9;4;6;13;19;EMEA;5.78;988;2000;1771;0.587324982;797;560;BBL;5.31;684;1426;1446;0.473421927;285;317
0;EMEA;Karmine Corp;Split;Rival;0;0;0;2;0;3;10;2;13;15;EMEA;5.04;667;1335;1425;0.422190202;293;401;Heretics;5.26;663;1325;1392;0.439201452;242;309
1;EMEA;Karmine Corp;Icebox;Propio;0;1;0;2;3;9;4;5;13;18;EMEA;5.04;667;1335;1425;0.422190202;293;401;Heretics;5.26;663;1325;1392;0.439201452;242;309
1;EMEA;Vitality;Haven;Rival;0;1;0;5;5;6;7;10;13;23;EMEA;5.43;673;1418;1457;0.487256372;352;342;Fut;5.39;847;1668;1587;0.5;567;567
1;EMEA;Vitality;Lotus;Propio;0;0;0;1;3;9;4;4;13;17;EMEA;5.43;673;1418;1457;0.487256372;352;342;Fut;5.39;847;1668;1587;0.5;567;567
1;EMEA;Navi;Fracture;Rival;1;1;1;6;7;2;6;13;8;21;EMEA;5.49;828;1636;1572;0.511610487;683;652;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;Navi;Ascent;Propio;1;1;0;7;6;6;4;13;10;23;EMEA;5.49;828;1636;1572;0.511610487;683;652;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;Heretics;Ascent;Rival;0;0;1;5;1;7;6;6;13;19;EMEA;5.26;663;1325;1392;0.439201452;242;309;Fnatic;5.78;988;2000;1771;0.587324982;797;560
0;EMEA;Heretics;Icebox;Propio;0;0;0;3;0;4;9;3;13;16;EMEA;5.26;663;1325;1392;0.439201452;242;309;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Karmine Corp;Split;Rival;0;0;1;0;2;1;12;2;13;15;EMEA;5.04;667;1335;1425;0.422190202;293;401;Liquid;5.33;854;1650;1586;0.501798561;558;554
0;EMEA;Karmine Corp;Ascent;Propio;0;0;1;1;4;8;5;5;13;18;EMEA;5.04;667;1335;1425;0.422190202;293;401;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;KOI;Ascent;Rival;0;1;0;4;7;5;8;11;13;24;EMEA;5.49;686;1355;1437;0.465116279;340;391;Giants;5.77;827;1628;1586;0.513874615;500;473
1;EMEA;KOI;Lotus;Propio;0;0;0;1;0;2;11;1;13;14;EMEA;5.49;686;1355;1437;0.465116279;340;391;Giants;5.77;827;1628;1586;0.513874615;500;473
0;EMEA;Heretics;Lotus;Rival;1;1;0;10;3;7;2;13;9;22;EMEA;5.26;663;1325;1392;0.439201452;242;309;Navi;5.49;828;1636;1572;0.511610487;683;652
1;EMEA;Heretics;Pearl;Propio;0;0;0;0;3;9;4;3;13;16;EMEA;5.26;663;1325;1392;0.439201452;242;309;Navi;5.49;828;1636;1572;0.511610487;683;652
